Name,Description,Image,Token ID,Volume (ml),Vintage,Recorked,Authentication Code,Rating 1,Rating 2,Rating 3,URL
Mouton Rothschild Pauillac 1997,"Label art by Niki de Saint Phalle - A sparkling, festive allegory of the pleasures of the table, and then the serpent temper. Instead of the traditional apple, this serpent, more wine-loving than malign, is offering Eve a bottle.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/117.png,116,1500,1997,No,2663,Robert Parker - 91-93/100,Decanter - 91/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/116
Mouton Rothschild Pauillac 1997,"Label art by Niki de Saint Phalle - A sparkling, festive allegory of the pleasures of the table, and then the serpent temper. Instead of the traditional apple, this serpent, more wine-loving than malign, is offering Eve a bottle.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/118.png,117,3000,1997,No,2628,Robert Parker - 91-93/100,Decanter - 91/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/117
Mouton Rothschild Pauillac 1998,"Label art by Rufino Tamayo - his work was chosen for the 1998 vintage- Tamayo's family gave Mouton Rothschild 'Brindis', a man proposing a toast, a striking allegory of raw desire.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/119.png,118,750,1998,No,1797,Wine Advocate - 97/100,Jancis Robinson - 17.5/20,Decanter - 94/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/118
Mouton Rothschild Pauillac 1998,"Label art by Rufino Tamayo - his work was chosen for the 1998 vintage- Tamayo's family gave Mouton Rothschild 'Brindis', a man proposing a toast, a striking allegory of raw desire.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/120.png,119,1500,1998,No,2273,Wine Advocate - 97/100,Jancis Robinson - 17.5/20,Decanter - 94/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/119
Mouton Rothschild Pauillac 1998,"Label art by Rufino Tamayo - his work was chosen for the 1998 vintage- Tamayo's family gave Mouton Rothschild 'Brindis', a man proposing a toast, a striking allegory of raw desire.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/121.png,120,3000,1998,No,2654,Wine Advocate - 97/100,Jancis Robinson - 17.5/20,Decanter - 94/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/120
Mouton Rothschild Pauillac 1999,"Label art by Raymond Saignac - Representing the ram, the Mouton emblem, indulges us in the pleasure of wine-drinking and briskly dismisses the approaching millennium.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/122.png,121,750,1999,No,1735,Wine Advocate - 97/100,Decanter - 93/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/121
Mouton Rothschild Pauillac 1999,"Label art by Raymond Saignac - Representing the ram, the Mouton emblem, indulges us in the pleasure of wine-drinking and briskly dismisses the approaching millennium.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/123.png,122,1500,1999,No,2650,Wine Advocate - 97/100,Decanter - 93/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/122
Mouton Rothschild Pauillac 1999,"Label art by Raymond Saignac - Representing the ram, the Mouton emblem, indulges us in the pleasure of wine-drinking and briskly dismisses the approaching millennium.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/124.png,123,1500,1999,No,1591,Wine Advocate - 97/100,Decanter - 93/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/123
Mouton Rothschild Pauillac 1999,"Label art by Raymond Saignac - Representing the ram, the Mouton emblem, indulges us in the pleasure of wine-drinking and briskly dismisses the approaching millennium.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/125.png,124,3000,1999,No,2627,Wine Advocate - 97/100,Decanter - 93/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/124
Mouton Rothschild Pauillac 2000,"For the year 2000, which celebrates the new millennium, Baroness Philippine de Rothschild did not commission a painter. In fact, the bottle itself is a collector’s item for this year. The glass is adorned with a treasure from the Museum of Wine in Art at Mouton: the little “Augsburg Ram”. The ram is the estate’s symbol and is in the family crest. The estate called the glass manufacturer B.S.N. for this special edition with a new technique of enameling in relief. A golden ring around the black foil mimics the design engraved on the ram’s collar and recalls the chased volutes of its body. As a proof of authenticity the Château Mouton Rothschild name is engraved in the base.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/126.png,125,750,2000,No,711,Wine Advocate - 97+/100,Jancis Robinson - 17.5/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/125
Mouton Rothschild Pauillac 2000,"For the year 2000, which celebrates the new millennium, Baroness Philippine de Rothschild did not commission a painter. In fact, the bottle itself is a collector’s item for this year. The glass is adorned with a treasure from the Museum of Wine in Art at Mouton: the little “Augsburg Ram”. The ram is the estate’s symbol and is in the family crest. The estate called the glass manufacturer B.S.N. for this special edition with a new technique of enameling in relief. A golden ring around the black foil mimics the design engraved on the ram’s collar and recalls the chased volutes of its body. As a proof of authenticity the Château Mouton Rothschild name is engraved in the base.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/127.png,126,750,2000,No,710,Wine Advocate - 97+/100,Jancis Robinson - 17.5/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/126
Mouton Rothschild Pauillac 2000,"For the year 2000, which celebrates the new millennium, Baroness Philippine de Rothschild did not commission a painter. In fact, the bottle itself is a collector’s item for this year. The glass is adorned with a treasure from the Museum of Wine in Art at Mouton: the little “Augsburg Ram”. The ram is the estate’s symbol and is in the family crest. The estate called the glass manufacturer B.S.N. for this special edition with a new technique of enameling in relief. A golden ring around the black foil mimics the design engraved on the ram’s collar and recalls the chased volutes of its body. As a proof of authenticity the Château Mouton Rothschild name is engraved in the base.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/128.png,127,750,2000,No,712,Wine Advocate - 97+/100,Jancis Robinson - 17.5/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/127
Mouton Rothschild Pauillac 2000,"For the year 2000, which celebrates the new millennium, Baroness Philippine de Rothschild did not commission a painter. In fact, the bottle itself is a collector’s item for this year. The glass is adorned with a treasure from the Museum of Wine in Art at Mouton: the little “Augsburg Ram”. The ram is the estate’s symbol and is in the family crest. The estate called the glass manufacturer B.S.N. for this special edition with a new technique of enameling in relief. A golden ring around the black foil mimics the design engraved on the ram’s collar and recalls the chased volutes of its body. As a proof of authenticity the Château Mouton Rothschild name is engraved in the base.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/129.png,128,750,2000,No,715,Wine Advocate - 97+/100,Jancis Robinson - 17.5/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/128
Mouton Rothschild Pauillac 2000,"For the year 2000, which celebrates the new millennium, Baroness Philippine de Rothschild did not commission a painter. In fact, the bottle itself is a collector’s item for this year. The glass is adorned with a treasure from the Museum of Wine in Art at Mouton: the little “Augsburg Ram”. The ram is the estate’s symbol and is in the family crest. The estate called the glass manufacturer B.S.N. for this special edition with a new technique of enameling in relief. A golden ring around the black foil mimics the design engraved on the ram’s collar and recalls the chased volutes of its body. As a proof of authenticity the Château Mouton Rothschild name is engraved in the base.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/130.png,129,750,2000,No,713,Wine Advocate - 97+/100,Jancis Robinson - 17.5/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/129
Mouton Rothschild Pauillac 2000,"For the year 2000, which celebrates the new millennium, Baroness Philippine de Rothschild did not commission a painter. In fact, the bottle itself is a collector’s item for this year. The glass is adorned with a treasure from the Museum of Wine in Art at Mouton: the little “Augsburg Ram”. The ram is the estate’s symbol and is in the family crest. The estate called the glass manufacturer B.S.N. for this special edition with a new technique of enameling in relief. A golden ring around the black foil mimics the design engraved on the ram’s collar and recalls the chased volutes of its body. As a proof of authenticity the Château Mouton Rothschild name is engraved in the base.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/131.png,130,750,2000,No,714,Wine Advocate - 97+/100,Jancis Robinson - 17.5/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/130
Mouton Rothschild Pauillac 2000,"For the year 2000, which celebrates the new millennium, Baroness Philippine de Rothschild did not commission a painter. In fact, the bottle itself is a collector’s item for this year. The glass is adorned with a treasure from the Museum of Wine in Art at Mouton: the little “Augsburg Ram”. The ram is the estate’s symbol and is in the family crest. The estate called the glass manufacturer B.S.N. for this special edition with a new technique of enameling in relief. A golden ring around the black foil mimics the design engraved on the ram’s collar and recalls the chased volutes of its body. As a proof of authenticity the Château Mouton Rothschild name is engraved in the base.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/132.png,131,1500,2000,No,2651,Wine Advocate - 97+/100,Jancis Robinson - 17.5/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/131
Mouton Rothschild Pauillac 2000,"For the year 2000, which celebrates the new millennium, Baroness Philippine de Rothschild did not commission a painter. In fact, the bottle itself is a collector’s item for this year. The glass is adorned with a treasure from the Museum of Wine in Art at Mouton: the little “Augsburg Ram”. The ram is the estate’s symbol and is in the family crest. The estate called the glass manufacturer B.S.N. for this special edition with a new technique of enameling in relief. A golden ring around the black foil mimics the design engraved on the ram’s collar and recalls the chased volutes of its body. As a proof of authenticity the Château Mouton Rothschild name is engraved in the base.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/133.png,132,1500,2000,No,1682,Wine Advocate - 97+/100,Jancis Robinson - 17.5/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/132
Mouton Rothschild Pauillac 2000,"For the year 2000, which celebrates the new millennium, Baroness Philippine de Rothschild did not commission a painter. In fact, the bottle itself is a collector’s item for this year. The glass is adorned with a treasure from the Museum of Wine in Art at Mouton: the little “Augsburg Ram”. The ram is the estate’s symbol and is in the family crest. The estate called the glass manufacturer B.S.N. for this special edition with a new technique of enameling in relief. A golden ring around the black foil mimics the design engraved on the ram’s collar and recalls the chased volutes of its body. As a proof of authenticity the Château Mouton Rothschild name is engraved in the base.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/134.png,133,1500,2000,No,1726,Wine Advocate - 97+/100,Jancis Robinson - 17.5/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/133
Mouton Rothschild Pauillac 2000,"For the year 2000, which celebrates the new millennium, Baroness Philippine de Rothschild did not commission a painter. In fact, the bottle itself is a collector’s item for this year. The glass is adorned with a treasure from the Museum of Wine in Art at Mouton: the little “Augsburg Ram”. The ram is the estate’s symbol and is in the family crest. The estate called the glass manufacturer B.S.N. for this special edition with a new technique of enameling in relief. A golden ring around the black foil mimics the design engraved on the ram’s collar and recalls the chased volutes of its body. As a proof of authenticity the Château Mouton Rothschild name is engraved in the base.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/135.png,134,3000,2000,No,2325,Wine Advocate - 97+/100,Jancis Robinson - 17.5/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/134
Mouton Rothschild Pauillac 2000,"For the year 2000, which celebrates the new millennium, Baroness Philippine de Rothschild did not commission a painter. In fact, the bottle itself is a collector’s item for this year. The glass is adorned with a treasure from the Museum of Wine in Art at Mouton: the little “Augsburg Ram”. The ram is the estate’s symbol and is in the family crest. The estate called the glass manufacturer B.S.N. for this special edition with a new technique of enameling in relief. A golden ring around the black foil mimics the design engraved on the ram’s collar and recalls the chased volutes of its body. As a proof of authenticity the Château Mouton Rothschild name is engraved in the base.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/136.png,135,3000,2000,No,2326,Wine Advocate - 97+/100,Jancis Robinson - 17.5/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/135
Mouton Rothschild Pauillac 2000,"For the year 2000, which celebrates the new millennium, Baroness Philippine de Rothschild did not commission a painter. In fact, the bottle itself is a collector’s item for this year. The glass is adorned with a treasure from the Museum of Wine in Art at Mouton: the little “Augsburg Ram”. The ram is the estate’s symbol and is in the family crest. The estate called the glass manufacturer B.S.N. for this special edition with a new technique of enameling in relief. A golden ring around the black foil mimics the design engraved on the ram’s collar and recalls the chased volutes of its body. As a proof of authenticity the Château Mouton Rothschild name is engraved in the base.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/137.png,136,5000,2000,No,2344,Wine Advocate - 97+/100,Jancis Robinson - 17.5/20,Decanter - 96/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/136
Mouton Rothschild Pauillac 2001,"Label art by Robert Wilson - for the label Wilson chose to represent Baroness Philippine de Rothschild in multiple colour schemes in which the green of the vine shoots and the gold of the sun harmonizes with the chromatic scale of the wine, form light red to deep purple.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/138.png,137,750,2001,No,1739,Wine Spectator - 94/100,Robert Parker - 90-92/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/137
Mouton Rothschild Pauillac 2001,"Label art by Robert Wilson - for the label Wilson chose to represent Baroness Philippine de Rothschild in multiple colour schemes in which the green of the vine shoots and the gold of the sun harmonizes with the chromatic scale of the wine, form light red to deep purple.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/139.png,138,1500,2001,No,1610,Wine Spectator - 94/100,Robert Parker - 90-92/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/138
Mouton Rothschild Pauillac 2001,"Label art by Robert Wilson - for the label Wilson chose to represent Baroness Philippine de Rothschild in multiple colour schemes in which the green of the vine shoots and the gold of the sun harmonizes with the chromatic scale of the wine, form light red to deep purple.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/140.png,139,3000,2001,No,2630,Wine Spectator - 94/100,Robert Parker - 90-92/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/139
Mouton Rothschild Pauillac 2002,"Label art by Ilya Kabakov - 'Okho' meaning window in Russian, behind the 'pane' of the bottle, the artist shows us another world: whirling to infinity, myriads of wings, bearing us off joyfully towards the realm of dreams and bliss, in a transparent allegory of the magic of a great wine.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/141.png,140,750,2002,No,1737,Jancis Robinson - 18.5/20,Decanter - 95/100,Robert Parker - 93/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/140
Mouton Rothschild Pauillac 2002,"Label art by Ilya Kabakov - 'Okho' meaning window in Russian, behind the 'pane' of the bottle, the artist shows us another world: whirling to infinity, myriads of wings, bearing us off joyfully towards the realm of dreams and bliss, in a transparent allegory of the magic of a great wine.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/142.png,141,1500,2002,No,1723,Jancis Robinson - 18.5/20,Decanter - 95/100,Robert Parker - 93/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/141
Mouton Rothschild Pauillac 2003,"2003 marked the 150th anniversary of Mouton's entry into the Rothschild family. This label is dedicated to Baron Nathaniel de Rothschild, who acquired the estate on 11 May  1853. Baron Nathaniel's photograph is placed on the back, which is a close up of the estate's deed of purchase.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/143.png,142,750,2003,No,1734,Robert Parker - 95-96/100,Wine Enthusiast - 94/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/142
Mouton Rothschild Pauillac 2003,"2003 marked the 150th anniversary of Mouton's entry into the Rothschild family. This label is dedicated to Baron Nathaniel de Rothschild, who acquired the estate on 11 May  1853. Baron Nathaniel's photograph is placed on the back, which is a close up of the estate's deed of purchase.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/144.png,143,1500,2003,No,1655,Robert Parker - 95-96/100,Wine Enthusiast - 94/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/143
Mouton Rothschild Pauillac 2003,"2003 marked the 150th anniversary of Mouton's entry into the Rothschild family. This label is dedicated to Baron Nathaniel de Rothschild, who acquired the estate on 11 May  1853. Baron Nathaniel's photograph is placed on the back, which is a close up of the estate's deed of purchase.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/145.png,144,3000,2003,No,2637,Robert Parker - 95-96/100,Wine Enthusiast - 94/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/144
Mouton Rothschild Pauillac 2004,"Celebration of the Centenary of the Entente Cordiale, concluded by Britain and France on 8 April 1904. Baroness Philippine de Rothschild approached HRH The Prince of Wales for an artwork. Illustrated watercolor  by the Prince, inspired by a French landscape.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/146.png,145,750,2004,No,1736,Jancis Robinson - 18/20,Robert Parker - 92+/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/145
Mouton Rothschild Pauillac 2004,"Celebration of the Centenary of the Entente Cordiale, concluded by Britain and France on 8 April 1904. Baroness Philippine de Rothschild approached HRH The Prince of Wales for an artwork. Illustrated watercolor  by the Prince, inspired by a French landscape.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/147.png,146,1500,2004,No,2270,Jancis Robinson - 18/20,Robert Parker - 92+/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/146
Mouton Rothschild Pauillac 2004,"Celebration of the Centenary of the Entente Cordiale, concluded by Britain and France on 8 April 1904. Baroness Philippine de Rothschild approached HRH The Prince of Wales for an artwork. Illustrated watercolor  by the Prince, inspired by a French landscape.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/148.png,147,1500,2004,No,2679,Jancis Robinson - 18/20,Robert Parker - 92+/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/147
Mouton Rothschild Pauillac 2004,"Celebration of the Centenary of the Entente Cordiale, concluded by Britain and France on 8 April 1904. Baroness Philippine de Rothschild approached HRH The Prince of Wales for an artwork. Illustrated watercolor  by the Prince, inspired by a French landscape.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/149.png,148,3000,2004,No,2641,Jancis Robinson - 18/20,Robert Parker - 92+/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/148
Mouton Rothschild Pauillac 2005,"Label art by Giuseppe Penone - referencing the vine-grower's 'green finger', vines extending from the green hand. The hand will soon be grasping a glass of Mouton Rothschild.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/150.png,149,750,2005,No,2019,Decanter - 99/100,Wine Advocate - 98/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/149
Mouton Rothschild Pauillac 2005,"Label art by Giuseppe Penone - referencing the vine-grower's 'green finger', vines extending from the green hand. The hand will soon be grasping a glass of Mouton Rothschild.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/151.png,150,750,2005,No,1947,Decanter - 99/100,Wine Advocate - 98/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/150
Mouton Rothschild Pauillac 2005,"Label art by Giuseppe Penone - referencing the vine-grower's 'green finger', vines extending from the green hand. The hand will soon be grasping a glass of Mouton Rothschild.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/152.png,151,1500,2005,No,1683,Decanter - 99/100,Wine Advocate - 98/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/151
Mouton Rothschild Pauillac 2005,"Label art by Giuseppe Penone - referencing the vine-grower's 'green finger', vines extending from the green hand. The hand will soon be grasping a glass of Mouton Rothschild.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/153.png,152,3000,2005,No,2634,Decanter - 99/100,Wine Advocate - 98/100,,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/152
Mouton Rothschild Pauillac 2006," For the 2006 label, Lucian Freud chose an exotic transposition of the pleasure of drinking where the vine stock is transformed into a springing palm tree and the wine lover into a zebra.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/154.png,153,750,2006,No,1949,Wine Advocate - 97/100,Wine Enthusiast - 97/100,Decanter - 95/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/153
Mouton Rothschild Pauillac 2006," For the 2006 label, Lucian Freud chose an exotic transposition of the pleasure of drinking where the vine stock is transformed into a springing palm tree and the wine lover into a zebra.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/155.png,154,1500,2006,No,1693,Wine Advocate - 97/100,Wine Enthusiast - 97/100,Decanter - 95/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/154
Mouton Rothschild Pauillac 2006," For the 2006 label, Lucian Freud chose an exotic transposition of the pleasure of drinking where the vine stock is transformed into a springing palm tree and the wine lover into a zebra.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/156.png,155,3000,2006,No,2646,Wine Advocate - 97/100,Wine Enthusiast - 97/100,Decanter - 95/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/155
Mouton Rothschild Pauillac 2007,"Label art by Bernar Venet - while suggesting the swell of a barrel, the arcs he has drawn evoke chalices rooted in the earth and open, like vinestocks, to the precious gifts from above.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/157.png,156,750,2007,No,1945,Decanter - 96/100,Jancis Robinson - 18.5/20,Wine Advocate - 92/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/156
Mouton Rothschild Pauillac 2007,"Label art by Bernar Venet - while suggesting the swell of a barrel, the arcs he has drawn evoke chalices rooted in the earth and open, like vinestocks, to the precious gifts from above.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/158.png,157,1500,2007,No,1620,Decanter - 96/100,Jancis Robinson - 18.5/20,Wine Advocate - 92/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/157
Mouton Rothschild Pauillac 2007,"Label art by Bernar Venet - while suggesting the swell of a barrel, the arcs he has drawn evoke chalices rooted in the earth and open, like vinestocks, to the precious gifts from above.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/159.png,158,3000,2007,No,2626,Decanter - 96/100,Jancis Robinson - 18.5/20,Wine Advocate - 92/100,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/158
Mouton Rothschild Pauillac 2008,"Label art by Xu Lei - theme of the ram, emblem of the illustrious First Growth. Perched on top of a delicately delineated rock,  Xu Lei's ram asserts the role of a great wine as a link between people and cultures, from one hemisphere to the other of 'planet wine'.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/160.png,159,750,2008,No,1948,Decanter - 96/100,Wine Advocate - 95/100,Jancis Robinson - 17.5/20,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/159
Mouton Rothschild Pauillac 2008,"Label art by Xu Lei - theme of the ram, emblem of the illustrious First Growth. Perched on top of a delicately delineated rock,  Xu Lei's ram asserts the role of a great wine as a link between people and cultures, from one hemisphere to the other of 'planet wine'.",https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Mouton/images/161.png,160,1500,2008,No,1731,Decanter - 96/100,Wine Advocate - 95/100,Jancis Robinson - 17.5/20,https://opensea.io/assets/matic/0x038C0998f580798F849Ee8841a7E5dD5040F8dF8/160
